6817,1
7003,1
7101,1
7408,1
7499,1
7854,1
8065,1
8185,1
8442,1
10780,1
10908,1
10923,1
10971,1
10983,1
10985,1
10991,1
11022,1
11083,2
11088,2
11127,1
11210,1
11258,1
11270,1
11280,1
11293,1
11307,1
11318,1
11325,1
11374,1
11391,1
11407,1
11420,1
11522,1
11527,1
11564,1
11573,1
11592,1
11626,1
11631,1
11650,1
11659,1
11675,1
11686,1
11696,1
11719,1
11838,1
11849,1
11851,1
11884,1
11919,1
11934,1
11983,1
12025,1
12046,1
12056,1
12087,1
12106,1
12110,1
12168,1
12283,1
12335,1
12391,1
12473,1
12484,1
12487,1
13034,1
13181,1
13260,1
13580,1
13994,1
14089,1
14269,1
14408,1
14605,1
14628,1
14864,1
14933,1
14939,1
15069,1
15259,1
15267,1
15270,1
15324,1
15337,1
15370,1
15386,1
15427,1
15458,1
15499,1
15537,1
15554,1
15568,1
15585,1
15592,1
15602,1
15682,1
15683,1
15685,1
15729,1
15730,1
15735,1
15753,1
15754,1
15756,1
15772,1
15776,1
15788,1
15790,1
15792,1
15797,1
15806,1
15811,1
15812,1
15813,2
15833,1
15856,1
15860,1
15871,1
15879,2
15886,1
15888,1
15889,1
15899,1
15902,1
15903,1
15924,1
15927,1
15932,1
15935,1
15937,1
15941,1
15942,1
15947,1
15955,1
15960,1
15963,1
15974,2
15979,1
15984,1
15985,1
15990,1
15993,1
16001,1
16003,1
16007,1
16020,1
16029,1
16034,1
16055,1
16056,2
16060,1
16064,1
16068,2
16080,1
16083,2
16089,1
16094,1
16099,1
16119,1
16133,1
16135,1
16144,1
16153,1
16154,1
16155,1
16164,1
16165,3
16168,1
16169,1
16171,1
16176,2
16179,1
16180,1
16183,1
16186,3
16200,1
16202,1
16203,1
16205,1
16207,1
16209,1
16219,1
16224,2
16231,1
16235,1
16243,1
16249,2
16256,1
16258,1
16261,1
16265,1
16266,1
16269,1
16274,1
16276,2
16283,1
16290,1
16293,1
16296,1
16297,1
16302,1
16303,1
16306,1
16310,1
16317,1
16320,1
16326,1
16327,1
16330,1
16333,1
16334,1
16337,1
16338,1
16339,1
16340,1
16345,1
16346,1
16352,1
16356,1
16358,1
16365,1
16380,1
16382,1
16384,1
16385,1
16387,2
16389,2
16390,1
16394,1
16400,3
16403,1
16409,1
16411,1
16412,1
16415,1
16416,2
16418,2
16422,1
16423,1
16425,1
16433,1
16435,1
16438,1
16439,1
16443,1
16446,1
16448,1
16451,1
16454,1
16455,1
16456,2
16457,1
16459,1
16461,1
16464,1
16468,1
16470,1
16474,1
16475,2
16489,1
16493,1
16495,1
16498,1
16501,1
16502,2
16511,1
16512,1
16513,1
16518,1
16522,2
16523,1
16525,1
16530,1
16531,1
16534,1
16535,1
16544,3
16545,1
16548,1
16550,1
16555,1
16557,1
16563,1
16565,1
16567,1
16571,1
16575,1
16577,2
16579,1
16580,1
16584,1
16591,2
16593,1
16594,1
16596,1
16598,1
16599,1
16600,1
16609,1
16610,1
16613,1
16614,1
16618,1
16628,2
16629,1
16630,2
16631,1
16633,1
16635,1
16636,2
16637,1
16639,1
16648,1
16649,1
16650,1
16653,2
16654,1
16661,3
16663,1
16665,1
16672,1
16673,1
16676,2
16679,1
16684,1
16687,1
16689,1
16693,1
16697,2
16698,1
16704,2
16705,1
16708,1
16716,2
16718,1
16720,3
16722,1
16723,1
16724,1
16725,1
16728,2
16730,1
16732,1
16733,1
16736,4
16741,1
16742,2
16745,1
16747,1
16748,1
16752,2
16755,1
16759,1
16769,1
16770,1
16779,1
16780,1
16784,2
16785,1
16788,1
16789,1
16805,1
16806,1
16809,1
16811,1
16815,1
16817,1
16819,1
16820,1
16823,1
16824,1
16825,1
16830,2
16831,1
16832,3
16833,1
16835,1
16841,1
16845,1
16846,2
16849,1
16851,1
16852,2
16853,1
16857,1
16862,1
16873,1
16875,1
16878,2
16883,1
16885,1
16887,1
16894,1
16899,1
16900,1
16902,2
16903,1
16906,1
16907,1
16908,2
16912,2
16913,1
16916,1
16917,2
16922,1
16923,1
16925,1
16926,1
16931,1
16934,1
