9578,1
9787,1
9834,1
9884,1
9894,1
9939,1
9943,1
9975,1
10229,1
10295,1
10316,1
10426,1
10451,1
10467,1
10473,1
10482,1
10730,1
10772,1
10777,1
10979,1
11029,1
11289,1
11336,1
11640,1
11740,1
11860,1
11910,1
12009,1
12026,1
12169,1
12251,1
12268,1
12273,1
12308,1
12337,1
12476,1
12493,1
12623,1
12682,1
12713,1
12928,1
12937,1
13041,1
13081,1
13093,1
13120,1
13138,1
13181,1
13182,2
13190,1
13207,1
13235,1
13316,1
13333,1
13347,1
13404,1
13459,1
13523,1
13525,1
13533,1
13555,1
13590,1
13757,1
13758,1
13761,1
13786,1
13796,1
13815,1
13840,1
13884,1
13897,1
13902,1
13921,1
13922,2
13934,1
13935,1
13939,1
13955,1
13964,3
13972,1
13974,1
13982,1
13998,1
14032,1
14059,1
14089,1
14090,1
14096,1
14104,1
14152,1
14154,1
14186,1
14205,1
14227,1
14240,1
14251,1
14282,1
14285,2
14295,1
14301,1
14303,1
14343,1
14358,1
14360,1
14368,1
14379,1
14402,1
14407,1
14414,1
14415,1
14428,1
14433,1
14435,1
14437,1
14439,1
14448,2
14452,2
14460,2
14474,1
14490,1
14494,1
14496,1
14506,1
14512,1
14522,1
14529,1
14530,1
14537,2
14554,1
14555,1
14565,2
14575,1
14592,1
14593,1
14596,1
14600,1
14603,1
14604,1
14605,1
14622,1
14625,1
14634,1
14635,1
14636,1
14656,1
14678,1
14697,1
14699,1
14704,1
14711,1
14716,1
14723,1
14735,2
14738,1
14742,1
14747,1
14754,2
14758,2
14763,1
14764,1
14768,1
14769,1
14772,1
14775,1
14783,2
14792,1
14805,2
14813,1
14821,1
14822,1
14825,1
14826,1
14828,1
14829,1
14832,2
14835,1
14846,1
14853,1
14881,1
14882,1
14884,1
14890,1
14892,1
14897,1
14900,1
14902,1
14904,1
14913,1
14927,1
14928,1
14934,1
14939,1
14945,2
14953,1
14959,1
14961,1
14962,1
14963,1
14968,2
14970,1
14973,1
14976,1
14981,1
